site,potential_evaporation,skin_temperature,soil_temperature_level_1,evaporation_from_vegetation_transpiration,lat,lon,P,Q,P-Q,Q/P,(P-Q)/P,empty
1013500,0.07412221661632565,1.9716509619942622,2.386735375045686,-0.2520155364955072,47.237390000000005,-68.58264,1.8461861664914887,1.164517428094631,0.5396544178975121,0.482848689697774,-0.482848689697774,
1022500,0.13341998990938617,1.942002075347732,1.5269176622963083,-0.19271776320244668,44.60797,-67.93524000000001,0.5964601460972502,1.3633374767937148,-2.4994520407884773,1.9597976228909648,-1.9597976228909648,
1030500,0.3113133097885677,1.8827043020546714,1.7937576421150807,-0.3113133097885677,45.50097,-68.30596,2.2722291279895246,1.7893804382917504,0.5680572819973811,0.9372945152956788,-0.9372945152956788,
1031500,0.19271776320244668,2.0012998486407927,1.6455132088824294,-0.9635888160122335,45.17501,-69.3147,1.8745890305913575,1.3633374767937148,0.1420143204993453,0.9088916511958098,-0.9088916511958098,
1047000,0.28166442314203743,2.0012998486407927,2.179193168519974,-0.9339399293657031,44.8692,-69.9551,2.5846606330880837,2.1870205356899173,0.3408343691984287,1.4201432049934528,-1.4201432049934528,
1052500,0.459557743021219,2.0309487352873226,2.060597621933853,-0.8153443827795821,44.877390000000005,-71.05749,1.533754661392929,1.3917403408935838,0.9372945152956788,0.1420143204993453,-0.1420143204993453,
1054200,0.3113133097885677,1.8827043020546714,2.060597621933853,-1.1711310225379452,44.390440000000005,-70.97964,2.8402864099869056,1.5905603895926672,1.5621575254927982,-0.05680572819973812,0.05680572819973812,
1055000,0.2520155364955072,1.8530554154081411,1.9716509619942622,-1.260077682477536,44.64275,-70.58878,2.9254950022865134,2.613063497187953,0.6816687383968574,1.3349346126938455,-1.3349346126938455,
1057000,0.2520155364955072,1.8530554154081411,1.9716509619942622,-1.260077682477536,44.30399,-70.53968,2.783480681787168,1.9029918946912268,2.8686892740867744,0.9088916511958098,-0.9088916511958098,
1073000,0.01482444332326513,2.0012998486407927,1.4083221157101873,-0.6967488361934611,43.1487,-70.96506,1.6757689818922743,0.9372945152956788,0.3692372332982977,0.8520859229960717,-0.8520859229960717,
1078000,-0.19271776320244668,1.8530554154081411,1.70481098217549,-0.6670999495469309,43.56646,-71.74786,1.3349346126938455,0.9372945152956788,1.0793088357950242,0.2272229127989525,-0.2272229127989525,
1118300,-0.3113133097885677,1.823406528761611,1.70481098217549,-1.141482135891415,41.47482,-71.83424000000001,-0.4402443935479704,0.6674673063469229,-2.5704592010381497,1.4911503652431255,-3.195322211235269,
1121000,-0.34096219643509795,1.5269176622963083,1.823406528761611,-0.459557743021219,41.843709999999994,-72.16897,-0.6106615781471847,-0.21302148074901792,-0.6958701704467919,0.1846186166491489,-1.888790462641292,
1123000,-0.34096219643509795,1.586215435589369,1.823406528761611,-0.6967488361934611,41.67177,-72.0523,-0.6248560090485646,-0.1136101834633754,-1.2781145639629732,0.19881782106090687,-1.1361018346337541,
1134500,0.57815328960734,1.942002075347732,2.1198953952269135,-0.8153443827795821,44.511720000000004,-71.83731,1.5621575254927982,1.7325747100920124,0.2840286409986906,1.164517428094631,-1.164517428094631,
